id,交通,人气,占地面积,地址,床位数,成立时间,所在地区,所在地区_县,所在地区_市,所在地区_省,收住对象,收住对象_全护理,收住对象_半自理,收住对象_特护,收住对象_自理,收费区间,收费区间_上限,收费区间_下限,机构性质,机构类型,特色服务,特色服务_具备医保定点资格,特色服务_可接收异地老人,电话,网址,联系人,详情_入住须知,详情_收费标准,详情_服务内容,详情_机构介绍,详情_设施,负责人,邮箱,邮编
41115,,1669,400㎡,徐州市西三环路矿山医院北100米交通银行后,50,,江苏-徐州市-泉山区,泉山区,徐州市,江苏,自理 半自理 全护理 特护,True,True,True,True,900-2000,2000,900,民办,老年公寓,可接收异地老人,,True,,http://www.yanglao.com.cn/resthome/41115.html,张院长,入院流程： 接待咨询→引导参观→ 确定入住意向→进行入住前身体健康检查→确定护理等级→签 《入住协议书》→缴纳相关费用→尽享全方位的服务。 入院须知： 1. 入住人员必须携带本人身份证原件及复印件、近期体检证明（一级甲等医院及以上），监护人（或子女）也应同时提供身份证原件及复印件。 2. 本护理中心不接收精神病、传染病人员入住。 3. 入住人员应填写入住登记表，内容应真实可靠如入住方未如实提供信息而造成的一切后果自负。 4.填写入住登记表、 签订入住协议书。入住人员、亲属、监护人须遵守本中心的各项规章制度。 5.入住人员自入住起7日内为观察期，根据实际情况确定护理级别。 6. 入住人员应妥善保管好自己的贵重物品及现金，如有遗失，责任自负。 7. 入住人员及监护人（或费用支付人）的通讯地址及电话应详细填写，保障信息畅通。如地址和电话有变化及时联系，若由于变更失去联系而发生意外，其责任由入住人员及监护人（或费用支付人）自行承担。 8入住人员不得携带家具、利器、电器及有毒有害物品入院。 9.爱护公物，入住老人给院方或他人造成损失或伤害，后果由送养人或老人个人负责赔偿，老人自我伤害由本人负责。 10.视院如家，团结互助，不打人、没不骂人，有问题交院方调解解决。 11.. 入院老人因身体状况变化需要调整收费标准时，双方及时协商确定。 12.一切生活用品 有家人或老人自行解决。 12.危重病由我院及时通知家属带老人去大医院治疗，老人因急病或突然发病病故，院方不承担责任。 13. 入住方或院方违反《养老服务合同》中的条款而无法继续履行协议，双方均可提出终止合同的要求，按发生的相关实际费用收取。,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,和谐老年公寓是一所中档的养老机构 设施完善 适合居住,暂无详细介绍，具体详情请致电咨询！,张院长,244379496@qq.com,221000
41088,,1789,1200,南京市栖霞区八卦洲新闸,60,2009年06月20日,江苏-南京市-栖霞区,栖霞区,南京市,江苏,自理 半自理 全护理,True,True,,True,1200-1800,1800,1200,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/41088.html,王定平,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,王定平,mu77wg@163.com,
41063,,3627,,苏州市吴江区松陵镇菀坪社区创业路208-32号,450,2013年10月28日,江苏-苏州市-吴江市,吴江市,苏州市,江苏,自理 半自理 全护理 特护,True,True,True,True,1500-3500,3500,1500,民办,其他,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/41063.html,褚小弟,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
41029,,3440,22亩,淮安经济技术开发区广州北路10号,400,,江苏-淮安市-清河区,清河区,淮安市,江苏,自理 半自理 全护理 特护,True,True,True,True,2250-7350,7350,2250,公办,养老院,可接收异地老人,,True,,http://www.yanglao.com.cn/resthome/41029.html,郭雯霞,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,硬件服务：适老化、无障碍设计 1、室外环境园林化，假山、小桥流水，背景音乐等 2、医用电梯、公共区域双排无菌尼龙扶手、防滑地胶、圆角包边防碰伤处理等 3、专业的医疗、康复、护理配套系统 4、智能安全保障，园区24小时摄像监控，房间呼叫系统，无线网络覆盖 5、太阳能24小时热水，中央空调的舒适生活环境； 6、书画、娱乐、棋牌等各种功能室齐全。 136服务模式： 一 名长者 三 套模型：生活模型，快乐模型，健康模型 六 师团队：医师、护师、护理师、康复训练师、营养配餐师、社工师 生活模型：建立生活档案，记录24小时生活状态； 快乐模型：通过老年大学、社会团体，丰富日常娱乐活动 健康模型：建立病历档案，提供医疗检测、康复训练，饮食疗法，养生疗法等,淮安乐慈颐康园是上海乐慈养老连锁机构在华东地区重点打造的高端养老院之一。上海乐慈养老连锁机构，经过走访数十个城市、考察国内外上百家养老机构，骨干团队由医疗专家、房地产人才、酒店管理人才、健康管理人才、互联网人才等组成，并聘请数十名养老行业专家作为企业指导顾问，“一切以长者为中心，助天下儿女尽孝”是乐慈养老发展永远不变的宗旨！ 淮安乐慈颐康园老年养护中心是淮安经济开发区党工委、管委会为加快淮安经济技术开发区社会福利事业发展，进一步改善民生，努力打造民生幸福品牌，提高区内老人的供养条件和护理水平，区财政全额拨款建设的一座按国家示范养老机构标准设计建设的高档养老机构。 为提高园区的服务质量，引进先进养老服务理念，颐康园实施社会化运营的模式，采取“公建民营”+“带资合作”的运作模式，由乐慈养老机构配套相关服务设施及后期的运营管理，为老人打造生活、健康、娱乐三大系统。,规模：园区占地22亩，共有床位400张，其中自理型床位60张，半自理及失能型床位300张，失智型床位40张，预计员工120人，乐慈颐康园将是淮安地区护理最专业、持证上岗最健全、服务最人性化的、管理最科学的， 医养结合型的养老机构！ 标准：园区采用国家养老示范养老机构标准，结合中国传统的护理、医疗、康复、养老为一体的三星级宾馆化的养老服务中心。 服务：有单人间，套间、双人间及六人间，主要为老年人提供生活照料、护理、文化娱乐、康复训练、医疗保健等服务。 功能室：护理院、康复训练室、书画室、图书室、亲情网络室、乒乓球室、棋牌室、桌球室、手工室、佛堂、多功能演艺室、老年大学、休闲茶吧等。,孙志超,chenliyu@lecipension.com,
40996,,1158,1000平方,丹徒新区风景城邦英格兰印象68栋,30,2013年12月05日,江苏-镇江市-丹徒区,丹徒区,镇江市,江苏,自理 半自理 全护理 特护,True,True,True,True,1300-4500,4500,1300,公办,养老院,可接收异地老人,,True,暂无电话,http://www.yanglao.com.cn/resthome/40996.html,任院长,暂无详细介绍，具体详情请致电咨询！,1300-5000,自理，半自理，全护理，特护,丹徒区宜城街道中心社区居家养老服务中心是宜城街道主办。,空调，热水器，健身器材,任院长,1095843831@qq.com,
40965,,4210,13000平方米,无锡市滨湖区太湖街道周新苑三期二批糜荣道1号,366,2013年05月19日,江苏-无锡市-滨湖区,滨湖区,无锡市,江苏,自理 半自理 全护理,True,True,,True,1410-3300,3300,1410,民办,养老院,可接收异地老人,,True,暂无电话,http://www.yanglao.com.cn/resthome/40965.html,陈女士,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,taihuyanglao@126.com,214000
40962,,4349,4000平米,无锡市南长区锡惠里85号,250,2011年12月01日,江苏-无锡市-南长区,南长区,无锡市,江苏,自理 半自理 全护理 特护,True,True,True,True,1800-2500,2500,1800,民办,养老院,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/40962.html,袁远,一、入住条件 下列情形之一者，谢绝住院： 1、患有传染性疾病或精神性疾病。 2、拒绝医疗护理的。 3、本院现有条件无法满足患者医疗护理需要的。 4、不适应或不适合集体生活，或可能妨碍其他住院人员的医疗护理或影响其他住院人休息的。 二、入住流程 1、提供本人有效身份证明及病历、医保卡等其他相关资料。 2、如实陈述病史、病情。 3、签订住院协议书。 4、缴付住院费用及住院押金。 5、登记住院。 三、入/出院制度 1、住院人员生活用具（脸盆、碗筷、口杯、汤匙、毛巾、拖鞋等）由本院统一有偿配置。 2、服从医务人员的医嘱和医疗护理。 3、配合护工服务。 4、不携带危险物品或贵重物品住院，不擅自使用电热器具，不做力不能及的事务，不参加超出自己身体能力的活动，按时作息。 5、请假并经医务 人员同意后方外出，并及时归院。6.亲属或其他人按探视制度探视，不陪护。 1、缴清住院期间的所有费用。 2、办理出院手续。 四、风险提示 1、由于医学上的局限性，有些问题无法做出预估，即使医务人员已采取必要的医疗防范措施，仍有可能发生虚脱、休克、心脑血管意外，猝死、骨折等危险。 2、发生需要护工服务的情形，患者不及时提出，将会延误护工服务或发生摔倒、烫伤等意外事故。 五、友情提示 1、不履行住院协议，将会产生“住院协议书”被解除的可能与后果。 2、不遵守住院制度，将会产生损害自己或其他人员的合法利益，并需承担相应责任的可能与后果。 3、不遵守探视制度将会产生被谢绝探视的可能与后果。,本院配有标准二人间、标准三人间、特需二人间可供选择。 医疗服务等相关费用进入医保住院统筹，根据无锡市医保结算中心统一标准进行收费。 本简介解释权归本院所有。 一问：每月基本生活费用多少钱？ 答：标准二人间、标准三人间、特需二人间：详情请致电咨询! 二问：收治何种病人？ 答：中风后遗症恢复期、心血管系统疾病恢复期、严重创伤大手术后康复期的治疗、糖尿病及病发症的治疗、老年痴呆早期治疗、癌症等重大疾病临终关怀、托老等等。 三问：一间住几人？有何配套设备？ 答：一间病房住3-4人，基本为3人一间、室内设有厕所、浴室、空调、电视等。 四问：本地与外地的都能入住吗？ 答：周边城市均可入住、最好当地有亲戚能联系。 五问：托老有什么项目？ 答：如能自理的可以自由活动、院内有活动室供其娱乐、定期健康检查、使其心情愉快、健康养老。不能自理的有我们协助其养老。 六问：医保与自费问题？ 答：有医保、无医保愿自费的均可入院、重病及特殊情况医保人员涉及自费问题时以征得亲属意见而定。 七问：护理与治疗问题 答：护理是全方位的、治疗视病情而定、实行24小时值班制。 八问：特殊疾病养老饮食上能满足吗？ 答：可以根据疾病制定饮食方案、特殊人群特殊对待。 九问：入院时办手续需带什么资料？ 答：带身份证、医保卡、押金2500元，原疾病资料及用药情况资料。,我们拥有两支专业的队伍，一支由专家、医生、护士组成的医疗及护理队伍，为老年人提供全方位的医疗及护理服务；一支经过专业培训的护理员队伍，24小时为老年人提供热心、细心、精心的生活护理服务。 服务对象：行动不便、伤残、病痛需要长期照顾的人群；中风后遗症、脑梗塞、老年性痴呆、帕金森症、糖尿病及并发症、肿瘤、骨折术后康复期和生活不能自服务对象：行动不便、伤残、病痛需要长期照顾的人群；中风后遗症、脑梗塞、老年性痴呆、帕金森症、糖尿病及并发症、肿瘤、骨折术后康复期和生活不能自理的老年人。,无锡五爱护理院是由无锡市民政局、卫生局批准成立的非营利性老年人护理、医疗卫生机构，从事专业的医疗 以及老年护理工作。 五爱护理院长期观察和研究国内外先进养老模式并结合无锡本地实际情况，为无锡老年朋友量身打造现代化、人性化、多元化的新型养老模式。 在举国大力发展和谐社会的今天，弘扬敬老、爱老，孝行天下的精神尤为重要。五爱护理院为老年朋友开创了一片崭新的天空，为子女实现了忠孝两全的心愿. 无锡护理院开展医疗护理、康复护理、生活护理、心理护理、临终关怀等服务。 我们拥有两支专业的队伍，一支由专家、医生、护士组成的医疗及护理队伍，为老年人提供全方位的医疗及护理服务；一支经过专业培训的护理员队伍，24小时为老年人提供热心、细心、精心的生活护理服务。 服务对象：行动不便、伤残、病痛需要长期照顾的人群；中风后遗症、脑梗塞、老年性痴呆、帕金森症、糖尿病及并发症、肿瘤、骨折术后康复期和生活不能自服务对象：行动不便、伤残、病痛需要长期照顾的人群；中风后遗症、脑梗塞、老年性痴呆、帕金森症、糖尿病及并发症、肿瘤、骨折术后康复期和生活不能自理的老年人。,暂无详细介绍，具体详情请致电咨询！,将建芳,,214300
40931,,7834,108亩,江苏苏州市吴中区吴中大道与越城路交汇处（蓝缨学校北侧）,1200,,江苏-苏州市-吴中区,吴中区,苏州市,江苏,全护理,True,,,,3500-5000,5000,3500,民办,老年公寓,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/40931.html,缪艳,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,瑞颐·椿熹里精品创新养生社区 2013年吴中集团实力巨作——瑞颐·椿熹里精品创新养生社区，栖息于上方山脚畔、依傍苏州城南最大生态湖——石湖，集合现代医疗与高端服务，60余项适老化设计，八大护理体系，开启全龄化全配套养老新模式。苏州市国际教育中心（南校区）近在咫尺，学术氛围浓厚，项目拥有绝佳的自然生态环境和人文环境，可谓是天赐福地，藏风纳气。 项目由吴中集团旗下中元建设秉承“建筑尊重生命，品质关爱生活”的开发理念，历经全国范围内同类养老项目多次考察对比以及专家多方论证、反复推敲后选址建设。项目规划用地107.4亩，容积率1.05，绿化率39.51%，建筑密度24.45%，未来将建设成总建筑面积约为8万平米的国际级养老社区。其中，老年公寓占56709.60平米，功能配套区占11393.94平米，医疗中心占4168.95平米，社区内功能规划科学、合理、超前，设施配套高端、齐全、完善，可同时容纳千余名老人同时入住该项目。 殚精竭虑终为子，可怜天下父母心。让我们用实际行动来表达对父母的爱，携手瑞颐·椿熹里精品创新养生社区——合于自然，养于无忧！,暂无详细介绍，具体详情请致电咨询！,陈莉,823639391@qq.com,215000
40853,,5215,2600㎡,江苏省南京市鼓楼区福建路22号,195,2010年08月05日,江苏-南京市-鼓楼区,鼓楼区,南京市,江苏,自理 半自理 全护理 特护,True,True,True,True,1800-3800,3800,1800,民办,养老院,可接收异地老人,,True,暂无电话,http://www.yanglao.com.cn/resthome/40853.html,吴友凤,入住（银杏树服务中心）须知 一、 入住条件： 服务中心面向社会开放，凡本人自愿，能适宜过集体生活并遵守服务中心各项管理制度，按时交付有关费用者，均可申请入住。 但有下列情况之一者，谢绝入住。 （1）患有传染性疾病的； （2）患有精神病的； （3）有妨碍他人正常生活或休息的； （4）慢性病急性发作、突发疾病病情重需住院治疗的； （5）对异性有异常性行为的； （6）情绪低落、情绪激动易发生意外的； （7）不适应或不适合集体生活的； （8）其它原因不宜入住的。 已经入住但出现下列情况之一者，入住协议自行终止，请其主动配合办理离开服务中心手续： （1）患有传染性疾病的； （2）患有精神病的； （3）隐瞒病史而未及时治疗导致不良后果的； （4）严重妨碍他人正常生活且经劝告无效的； （5）不按时、足额交纳入住费用或拖欠入住费用超30天的； （6）甲方按分级护理标准需变更乙方护理等级而乙方或丙方不同意的； （7）乙方患病需要住院或转院治疗，而拒不配合且不愿另行协商的； （8）不遵守服务中心规章制度造成不良影响的； （9）其他不适应或不适合集体生活的。 二、入住程序 咨询、登记→详细了解“入住须知”→提供健康体检报告、病历→评估确定老人是否可以接受入住→填写“入住申请表”→商定护理级别→提供相关资料、证明，安排床位→签定入住协议书、交付医疗备用金和首月入住费（交纳意外伤害保险费）→入住观察15天（试住期）→正式入住 三、老人入住规则 1、 遵守入住规则，听从工作人员的指导，与服务人员密切配合，安心休养。 2、 遵守作息时间，讲卫生，不随地吐痰，不乱扔废物及果皮，便后冲洗便器，不在室内吸烟和喧哗，禁止私自使用电器，保持室内外环境整洁、安静。 3、 爱护公物，节约用水、用电，若损坏照价赔偿。 4、 服从管理与服务，不得乱串房间和自行调换床位，不得留宿住他人。 5、 不得擅自离开服务中心，若要离开，须办理“暂离手续”，并佩带“长者出门证”，行路注意安全，外出期间发生意外责任自负，回来后及时办理销假手续。 6、 未经许可不得进入办公、诊疗场所，不得翻阅档案资料及医疗文书。 7、 饮食由服务中心统一供给和配发，非工作人员不得参与配发。因病情需要由医生决定的饮食，老人及家属不得随便更改。自带食物卫生、饮食安全自己负责。 8、 药物由工作人员统一保管、发放，自行保管及自行服用者责任自负。 9、 出院时必须结清各项费用，清交公物后，方可离开。 四、友情提示： 1、老人入住时，须确定监护人或委托人（单位），监护人或委托人负责老人入住期间的费用交纳、疾病治疗及相关事宜的处理等。 2、老人身份证、户口簿复印件各一份，1吋（2吋）彩照2张，委托人（担保人）户口簿、身份证复印件一份。 3、服务中心实行按月预交费的方式。入住首月按实际天数收费，以后每月25日至30日交纳下月费用，也可按季、半年、全年预交。 4、老人的护理等级由服务中心根据老人的年龄、健康状况、思维功能、残疾程度、自理能力等综合评估而定。 5、老人入住时均须体检（或提供三个月内的体检报告），入住后每年定期体检，费用自理。 6、如老人存在心理、生理或疾病等方面问题，监护人或委托人应协助做好工作，不得借故推托。 7、服务中心代购床上三件套，被褥及其他生活用品可自备（可委托服务中心代购）。衣服根据季节需要备用，尿失禁者需备尿不湿。不得携带贵重物品，否则，出现丢失等情况，责任自负。个人家具、家电、易燃、易暴、易腐、刀剪等锐器及其它危害人体健康和设施安全的物品不得带入服务中心。 8、老人发生突发事件，监护人或委托人在接到通知后，务必及时前来处理相关事宜。监护人或委托人未到前，服务中心可采取应急措施，按授权书进行处理。 9、亲朋好友及来客探望，要遵守制度，维护环境整洁、安静，不得留宿。 10、入住老人及家属可以随时就服务中心工作提出建议和意见，帮助改进提高。,银杏树老年人服务中心（福建路）收费标准 2015年 护理等级 三人床位费 护理费 伙食费 水电费 康娱费 合计 自理 1200 360 600 60 60 2280 介助 1200 480 600 60 60 2400 介护Ⅰ 1200 780 600 60 60 2700 介护Ⅱ 1200 1080 600 60 60 3000 介护Ⅲ 1200 1380 600 60 60 3300 介护Ⅳ 1200 协商 600 60 60 协商 护理等级 二人床位费 护理费 伙食费 水电费 康娱费 合计 自理 2040 360 600 60 60 3120 介助 2040 480 600 60 60 3240 介护Ⅰ 2040 780 600 60 60 3540 介护Ⅱ 2040 1080 600 60 60 3840 介护Ⅲ 2040 1380 600 60 60 4140 介护Ⅳ 2040 协商 600 60 60 协商,护理级别与服务项目 请勾选（添加）需要的服务项目和确认的护理级别（参照《日常独立生活能力评估》系数） □娱乐活动 □洗衣 □协助服药 □洗脸漱口 □帮助处理个人卫生 □夜间陪护 □一日三餐 □指导服药 □送饭 □帮助打水 □大小便定时护理 □走失看护 □送开水2次/天 □ □洗头 □协助穿衣 □喂饭 □尿失禁护理 □整理房间 □洗澡 □协助起床和就寝 □喂水 □鼻饲 □开窗通风 □洗脚 □擦身 □喂药 □康复训练 □室内外清洁卫生 □洗会阴 □倒便盆 □翻身 □一对一陪护 □冲洗消毒 □剃须 □临终关怀 □洗床单 □剪指（趾）甲 □ □洗被套 □ □ □晒被褥 □ 自理 (60~69岁， 行动自如、 认知正常) □ 介助 （70~79岁， 行动自如、认知正常） □ 介护I （80~89岁，行动尚自如、认知正常） □ 介护II （借辅具行走或90~99岁） □ 介护III （坐轮椅、卧床、轻度记忆力下降、100岁以上） □ 介护IV 协商 （中度记忆力下降、特殊服务） 备注： 1、空调费、理发、日杂费另付； 2、春节放假六天（有困难另行交费）； 3、老人病中及治疗时护理费另行协商；陪护去医院 元／小时；代取药品 元/小时。 4、夜间陪护费用另行协商； 5、每年一月一日调整收费标准。,福建路中心坐落于鼓楼区福建路22号，于2010年创建，面积2600平方米，有1000平方米的院落。中心为宾馆结构设计，设施优越，面向各类老人开放。 是集机构养老，居家养老，社区养老，残疾人托养为一体的综合性养老、托残福利机构。银杏树用“至诚、至爱、至善、至美”的服务理念，由经专业培训的护理员—护士—营养师—心理保健师—涉老社工师等为老人提供专业、规范、温馨的服务，满足其生理、心理、 社会全方面的需求。 创办人吴友凤2009年被评为鼓楼区为老服务先进；2011年被评为鼓楼区创业巾帼英雄；福建路中心2012年被评为鼓楼区十佳先进社会组织和江苏省示范性养老机构； 老有所养，老有所乐，老有所为是老年人的心声。在银杏树，这里有托老、老人饭桌、居家、保健、康复、养生、关怀、文化娱乐等各种为老服务项目。这里有家一样的设施，有亲人般的服务，是天下长者温暖的港湾！银杏树将真诚陪伴天下长者欢度幸福晚年！,暂无详细介绍，具体详情请致电咨询！,吴友凤,13913885509@126.com,210003
40828,,2458,3850,南京秦淮区大校场路1——9#,120,2013年06月20日,江苏-南京市-秦淮区,秦淮区,南京市,江苏,自理 半自理 全护理 特护,True,True,True,True,1000-3000,3000,1000,民办,老年公寓,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/40828.html,刘院长,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,刘小成,pingqingdong@126.com,200131
40814,,1331,15,江苏省镇江市扬中市八桥镇红旗村,68,2011年10月19日,江苏-镇江市-扬中市,扬中市,镇江市,江苏,自理 半自理,,True,,True,900-2500,2500,900,公办,老年公寓,可接收异地老人,,True,,http://www.yanglao.com.cn/resthome/40814.html,冯国良,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,扬中市天舜养老服务中心依托于八桥敬老院而建，占地15亩，建有办公生活楼一幢，设有伙房、餐厅、娱乐室、室外健身场所、室内健身房、卫生室、浴室、锅炉房等设施，各类制度健全，服务热情周到，老人生活舒适，2011年镇党委、政府按照优先发展社会养老服务的要求，针对我镇实际，为满足社会对养老的需求和呼声，投资300余万元在镇敬老院内新建天舜养老服务中心大楼，占地面积515.2平米，建筑面积1545.6平米，可接纳68名老人入住，服务中心设计安装了污水处理设施装置，并已全面投入使用。此服务中心的建成，缓解了机构养老的压力，让更多的老年人享受我镇经济、社会发展所带来的成果。中心内配套设施齐全，建有办公生活楼一幢，设有厨房、餐厅、储藏室、娱乐室、健身房、洗衣房、卫生室、浴室、锅炉房、值班室、办公室等设施，宿舍内安装了数字电视、太阳能、空调、多功能床等，管理服务人员13人，各类制度健全，服务热情周到，老人生活舒适，是社会老年朋友颐养天年安享晚年的绝好场所。,暂无详细介绍，具体详情请致电咨询！,冯国良,yzbqjly@163.com,212217
40802,,1882,1500平方,镇江市丹徒区谷阳镇中西麓村140号任连志家隔壁,140,2014年01月01日,江苏-镇江市-丹徒区,丹徒区,镇江市,江苏,自理 半自理 全护理 特护,True,True,True,True,1000-3000,3000,1000,民办,养老院,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/40802.html,任白云,暂无详细介绍，具体详情请致电咨询！,全自理1000元，半自理1500元，全护理看护理情况酌情收费。,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,任白云,1095843831@qq.com,212121
40777,,2671,1000平米,南京市浦口区沿江街道512号,55,,江苏-南京市-浦口区,浦口区,南京市,江苏,自理 半自理 全护理 特护,True,True,True,True,1500-3500,3500,1500,民办,养老院,可接收异地老人 具备医保定点资格,True,True,,http://www.yanglao.com.cn/resthome/40777.html,钱院长,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,我们龙山养老院是经过民政局批准的，创办至今已有十多年的历史，在照料和护理老人方面积累了丰富的经验，本院位于浦口沿江镇512号，交通便利。环境优雅，院里设备齐全，空气清新，并有营养师为老人提供科学的膳食供应。附近更有高新医院方便老人定期进行体检保健，为老人提供一个舒适的养护照顾，康复等养老环境，是浦口区家庭式养老的最好选择。价格方面1500-3500元。,暂无详细介绍，具体详情请致电咨询！,钱院长,1141437746@qq.com,210032
40743,,2189,2000平方米,江苏省盐城市亭湖区盐东镇生建村部向一里路,113,2013年04月12日,江苏-盐城市-亭湖区,亭湖区,盐城市,江苏,自理 半自理 全护理 特护,True,True,True,True,800-3000,3000,800,民办,老年公寓,可接收异地老人,,True,暂无电话,http://www.yanglao.com.cn/resthome/40743.html,朱荣春,"1.入住条件 老年公寓面向社会开放，凡是年满50周岁以上，本人自愿。符合入住条件,能适应集体生活，按时交付有关费用者，均可申请入住。但有下列情况之一者，不得入住，己经入住但出现下列情况之一者，入住协议书自行终止，请其主动离开公寓。 1）凡是与“法抡功”或其他邪教组织有关联的； 2）患有传染病的、患有精神病的、隐瞒病史的； 3）严重防碍其他老人正常生活的； 4）不按时交纳入住费用的； 5）无视公寓方规章制度及其他原因不宜在公寓住养的。 2.入住程序 到办公室提出入住申请，携带老人的身份证及两张一寸免冠照片，根据老人实际身体状况和体检资料综合评估，若符合入住条件，则确定老人的护理等级尽快安排床位，并发入住通知书。双方签定自费入住协议书，并到财务科交纳所需费用，老人入住公寓。 3、不宜携带入公寓的物品 1）沙发、凳子、椅子、木箱、橱柜及宠物等 2）易燃、易暴、易腐及其他危害人体健康和设施安全的物品 3） 未经批准不得带入的其他物品 4、公寓公约 1）爱公寓如家，自觉维护公寓内正常的生活秩序。",房间类别 床位费 北三人房 800.00 北双人房 1500.00 北夫妻房 1300.00 南双人房 1800.00 南单人房 2500.00 伙食费 600.00 护理等级 收费 三级 200.00 二级 450.00 一级 700.00 特护 900.00 专护 面议,入住老人可根据自己的喜好选带书画、像框、盆景、植物用于装饰自己的空间。 按老人需求，有偿提供陪游，陪购，陪医服务。 老人寿辰日，公寓免费提供祝寿蛋糕，寿面；大生日由公寓安排专人进行集体祝寿活动。 公寓每月定时为老人提供理发和修脚。 入寓后，我们即为老人建立起个人健康档案，我们配有常驻执业医师每周定期为老人检查身体状况，予以记录，建立完善的个人健康档案，并根据老人的身体状态及时给出合理的饮食及作息意见，使老人住在普善即能够享有私人医生的顾问服务。 营养师根据医师的专业意见对老人的膳食做出合理的菜谱，在享受美味的同时享受健康。为使老人焕发生命的活力，丰富老人的精神世界。 我们将开设书法、园艺、绘画、回春功、手工编织等课程，使老人老有所学、老有所乐。（各班次根据报名人数由本公寓统一安排） 我院联系专业的心理辅导师，能为老人排忧解难，使老人不仅身体健康也使老人的精神健健康康。 家属通过访问本公寓的网站，还能够适时地了解老人最近一周的身体情况，精神面貌（最近生活照），在远方的家属还能够预约进行网络探视与老人在线交流。 如家属及老人有需要，本公寓还能够提供24小时摄像监护，让老人享受到时时刻刻的关注。 本公寓具备内设医疗机构全科资质并备有药房，享受足不出户的医疗服务。组织老人积极参加社会活动，组织社会团体与老人结对。,盐城朱氏老年公寓创建于2013年4月份，整体建筑面积1400多平方米，床位113张，是面积较大、配套设施较全、建筑格局较好，集居住、医疗、护理和康复为一体的综合性民营老年公寓。设有老人寓室40余间，容积率符合国家对老年公寓建筑规范的要求；公寓设有四季浴室、健身器材、娱乐室、图书阅览室、棋牌室、医疗和康复室。一经成立便与盐城医院结成关系，开通了生命绿色通道，切实做到了为突发急症的老年人生命的健康保驾护航。并且真实地做到了有专职医生值班，使公寓老人“小病不出寓，大病有保障”。 公寓餐厅投资几万元购进了现代化的厨房用具，并且施行科学饮食，营养配餐。餐厅工作人员从上到下严把食品卫生质量关，严格执行蔬菜清洗、餐具消毒工作流程，时刻将老人健康作为第一工作目标。老人就餐面积60平方米，可同时容纳百余名生活自理老人进餐，老人饮食周周变；餐厅可随时为有特殊要求的老人提供特殊饮食。公寓护理部聘请我市护理行业资深人士担任护理部兼职主任，护理员大多持证上岗，公寓已充分完善了公寓护理服务质量体系，使公寓服务理念“视入住老人为己父母！无微不至，精益求精”成为现实。同时，也让公寓老人时刻感觉到“家”的温馨。,,朱荣春,web@lngy666666.com,224000
