id,交通,人气,占地面积,地址,床位数,成立时间,所在地区,所在地区_县,所在地区_市,所在地区_省,收住对象,收住对象_全护理,收住对象_半自理,收住对象_特护,收住对象_自理,收费区间,收费区间_上限,收费区间_下限,机构性质,机构类型,特色服务,特色服务_具备医保定点资格,特色服务_可接收异地老人,电话,网址,联系人,详情_入住须知,详情_收费标准,详情_服务内容,详情_机构介绍,详情_设施,负责人,邮箱,邮编
22964,,4384,4551,盘古路715弄9号(近同济路),180,,上海-上海市-宝山区,宝山区,上海市,上海,自理,,,,True,1-700,700,1,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22964.html,,暂无详细介绍，具体详情请致电咨询！,700,大众老年人,勤丰家乐养老院总面积4551平方米，共有61个房间，床位180张。院内环境幽雅，周遍交通便利，紧邻宝山城区。所有房间均按星级宾馆要求设置，有全新实木配套家具、独立卫生间，还配有液晶彩电、空调、电话、无线呼叫器、烟雾报警装置等。此外院内还配有浴室、电梯、洗衣房等设施设备。为方便老人的活动和丰富老人的娱乐生活，我院配置了阅览室、棋牌室、娱乐室、康复室。同时我院有专门的营养专家根据每位老人不同的身体状况和饮食习惯，配置不同的营养套餐，让每个老人都能吃的称心，吃的健康。 为我院老人服务的护理队伍是一支目前唯一一家从事老年介护，并有严明的纪律和训练有素的专业技能、提供老年生活护理服务的专业化服务团队---上海莱康介护管理公司。同时我院作为莱康公司的护理培训基地为我院老人提供最优质的服务。 先进的设施、优质的服务、人性化的管理和多彩的生活，使每一位来到家乐的老人能够享受到家一般的温暖！,所有房间均按星级宾馆要求设置，有全新实木配套家具、独立卫生间，还配有液晶彩电、空调、电话、无线呼叫器、烟雾报警装置等。此外院内还配有浴室、电梯、洗衣房等设施设备。为方便老人的活动和丰富老人的娱乐生活，我院配置了阅览室、棋牌室、娱乐室、康复室,,,
22963,,10466,4000,虹口区丰镇路788号（凉城路口）,425,,上海-上海市-虹口区,虹口区,上海市,上海,自理,,,,True,900-2350,2350,900,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22963.html,王小姐,暂无详细介绍，具体详情请致电咨询！,床位费： 三人房 700 双人房 900 单人房 1100 特护房 1350 护理费： 自理 200 半自理 400 全护理 700 特护 1000,医疗条件： 医务室 餐饮： 为给入住老人提供营养丰富美味可口的饭菜，本院特聘酒楼厨师掌勺。有需求的老人还可选择小锅菜 护理类型：全自理,上海虹口区凉城复馨敬老院是为响应党中央关于构建和谐社会的号召，缓解社会老人住养矛盾而建立起来的政府实事工程。 复馨敬老院既拥有现代化、人性化的硬件设施，又拥有众多适合老人的健身、娱乐项目，还拥有一批富有养老工作经验的管理人员和资深医师、护士和一支热爱老人、甘于奉献的护理人员队伍。 复馨敬老院确立的服务理念是“和谐、欢乐、健康、长寿”，服务目标是“灿烂夕阳，尽在复馨”。 复馨敬老院的全体员工将竭诚为入住老人提供周到、优质的服务，和入住老人一起共同把复馨创建为养老、康复、娱乐、休闲为一体的温馨家园。,建筑(使用)面积： 4000 房间类型： 三人房 双人房 单人房 特护房(空调、电扇、电话、液晶电视、独立卫生间，卫生间内24小时供应热水，部分房间有淋浴房；每个床位设有对讲式呼叫器；房间均饮用纯净水) 配套设施/娱乐设施： 设有1000平方米的健身娱乐中心，内有网吧、书画室、图书馆、老年大学教学点、兴趣小组活动室、茶艺馆、多功能影视厅、理疗室、桌球房、推拿按摩室、足疗房、理发室等休闲项目。除后三项象征性收费外，其余均为免费服务。,,,
22962,,6825,5300,浦东新区浦东三林镇,140,2004,上海-上海市-浦东新区,浦东新区,上海市,上海,自理,,,,True,1-1150,1150,1,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22962.html,,不患有精神病、传染病以及严重老年痴呆的老人,1150,三层新装修大楼，新建电梯、内设医务室、图书室、棋牌室、康复健身房、网吧等。房间有二人房、三人房、多人房；院内卫生间，空调、电视机、淋浴等生活设施齐全。养老院与社区医院挂钩，老人医疗方便，并配有专业的营养师、心理师、专业护理员。为自理、半护理、全护理、专门护理老人，提供24小时人性化服务,上海浦东新区汇亲园养老院是上海市人民政府2006年实事工程之一。由政府扶持，集养生、护理、康复、娱乐为一体的综合型非赢利养生机构。占地面积5300平方米。建筑面积3580平方米，绿地覆盖30%，与外环大型绿地比邻而居，相得益彰。 上海汇亲园养老院主要建筑为三层新装修大楼，新建电梯、内设医务室、图书室、棋牌室、康复健身房、网吧等。房间有二人房、三人房、多人房；院内卫生间，空调、电视机、淋浴等生活设施齐全。养老院与社区医院挂钩，老人医疗方便，并配有专业的营养师、心理师、专业护理员。为自理、半护理、全护理、专门护理老人，提供24小时人性化服务。 确定入住后，交齐担保人与入住人的相关资料，签订入住合同，办理有关入住、交费手续。,暂无详细介绍，具体详情请致电咨询！,,,
22952,,23491,9451.99,浦东新区康桥镇秀沿路2999弄,200,,上海-上海市-浦东新区,浦东新区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,其他,,,,,http://www.yanglao.com.cn/resthome/22952.html,周先生,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,内设医疗机构，设有内科、预防保健科、康复科、药房等，由医护人员24小时提供健康服务,上海亲和源颐养院位于上海浦东新区康桥镇，是一所集养老、护理、保健、医疗为一体的，为需要护理照料、不宜居家养老的老人提供服务的养老机构。 上海亲和源颐养院总建筑面积9451.99平方米，共有床位200张，含二人间、三人间、四人间。颐养院环境优雅、设备齐全，全部采用中央空调、中心供氧，房间内24小时提供热水和直饮水，有液晶电视、电冰箱，设有独立的卫浴间，每间房都朝南，光照充足。 上海亲和源颐养院有内设医疗机构，设有内科、预防保健科、康复科、药房等，由医护人员24小时提供健康服务。 上海亲和源颐养院拥有先进的介护服务管理的电脑软件、危险预防管理体系，建立医疗、介护、康复、康乐、生活交谈、营养咨询、中医调理等优质的复合经营资源，并经过不断努力和积累，建立了完善的管理体制、高素质的管理队伍和高水平的服务水准，为老年人安度晚年提供优质服务。,二人间、三人间、四人间。颐养院环境优雅、设备齐全，全部采用中央空调、中心供氧，房间内24小时提供热水和直饮水，有液晶电视、电冰箱，设有独立的卫浴间,华山 副总经理,,
22834,,10423,17767,嘉定区南翔镇众仁路355号,250,,上海-上海市-嘉定区,嘉定区,上海市,上海,自理,,,,True,700-1200,1200,700,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/22834.html,"陆其兴 先生,张女士,陈瑛",暂无详细介绍，具体详情请致电咨询！,项目 托管费 护理费 伙食费 护 理 区 一级护理 400 200 210 二级护理 400 150 210 三级护理 400 90 210 康 复 区 标房 700 90 210 套房(带餐厅) 900 90 210 日托服务 每天定时接送，午餐点心院内提供，组织相应活动。 收费：300元/人 居家养老 收费：5元/小时,"住院护理，老人入院后需住在院内，在生活、医疗、餐饮、保健、娱乐等全方位对他们提供服务，定期开展各种适应老年特点的娱乐、体育及各类知识讲座等有趣的活动，定期为老年人进行体检。 住院专护、特护，因各种原因造成生活不能自理，长期卧床不起的老人实行专人护理。同时开展一些针对性的机能训练，药物治疗和心理咨询服务。 康复护理，根据不同体质的老人组织开展各种康复训练与针对性的治疗。让他们的心理、体力、精神得到很快恢复。 日托护理，每天定时上门接送，专设日托活动场所，有茶室、棋牌室、阅览室、健身房、休息室等，保证老人每天活动好，休息好。另外，根据社会需求，本院护工可上门为老人进行生活照料和护理服务。 餐饮服务，食堂每星期供应菜谱不重复，花式齐全，荤素搭配，讲究营养，口味清淡，每天套餐供应，任意选择。 本院护工经过严格培训，全部持证上岗，通过长期工作实践，掌握了全面护理技术，具有丰富的护理经验。能使长期卧床的老人舒心，孤独的老人开心，曾多次获得""嘉定区助理员先进集体""的光荣称号。 本院遵循向老人提供亲情式服务，使老人享受家庭式的温暖，服务老人，奉献社会的服务宗旨，追求一流设施，一流管理，一流服务的工作目标，不断提高服务质量，发挥最大的社会效益。","南翔福利院原名南翔敬老院，于一九八四年十二月正式开办。在镇党委、政府领导下，经过十多年的创业，在开拓老年事业上有一套完善的管理体制，曾获得诸多的荣誉和称号：一九九一年被评为""嘉定区开拓老年事业先进集体""；一九九三年被评为""上海市 先进敬老院""、""嘉定区先进敬老院""；南翔福利院于一九九七年晋升为""上海市二级敬老院""。一九九九年被评为""嘉定区精神文明建设标兵单位""。 新建的南翔福利院是一所按国家二级福利事业单位标准建造的镇级福利院。总投资1200万元，是市郊规模最大、设施齐全的上海市一级敬老院。于二00一年六月十二日乔迁新居，六月二十二日正式开业，冯国勤副市长为新院题写了南翔福利院院名。 南翔福利院坐落在嘉定的南大门，北依古猗园，南临众仁花苑，占地面积17767平方米，建筑面积8317平方米，绿化面积7033平方米，景观湖面积1968平方米，250米的长廊将四个单体有机地连接起来，雨天不湿鞋，夏天能遮阳，各通道均设有无障碍坡道。 院内设有床位250张，有单人房、双人房和三人套房。 院内根据入住老人身体状况和需求，分一级、二级、三级、专护、特护五种服务项目。为了适应各种家庭的需要，还增设了日托和居家养老服务。 院内设有音乐活动室、棋牌室、阅览室、康复室、健身房、茶室和内设医疗机构，有独用和公用的卫生设备，大楼内有电梯和公用电话。康复区标房内设施齐全，有空调、彩电、电话机、呼叫器，热水24小时供应。还有一个650平方米的室外健身场地和一只休闲凉亭。院内绿树成林，果树花果累累，一年四季花香四溢，是一个适合老年人生活、养老、康复、娱乐、休闲于一体的老人乐园。",音乐活动室、棋牌室、阅览室、康复室、健身房、茶室和内设医疗机构，有独用和公用的卫生设备，大楼内有电梯和公用电话。康复区标房内设施齐全，有空调、彩电、电话机、呼叫器，热水24小时供应。还有一个650平方米的室外健身场地和一只休闲凉亭,,,
22803,,13547,8000,沪闵路3158号,250,,上海-上海市-闵行区,闵行区,上海市,上海,自理,,,,True,1300-1600,1600,1300,民办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22803.html,,暂无详细介绍，具体详情请致电咨询！,收费标准 单位：元/月 普通房 一级护理 二级护理 三级护理 南楼标准房 特别护理房 价格 1300 1200 1100 1450 1600 以上收费均包括住院费、护理费、伙食费。空调取暖费根据房间安装的电表数收取。 标准房护理量较大者护理费面议。费用为：4元/天，8元/天，10元/天。 本院伙食注重荤素搭配，亦有老人的无牙伙食，亦可代购菜肴免费加工。,一级护理标准 早晨为老人漱口、洗脸、洗手、梳头。晚上为老人洗脸、洗手、洗脚。 经常要为老年人洗头、剪手，趾甲、理发剔须。 每天为老人擦身一至二次。夏季天气炎热时，每日洗澡或擦身，进行皮肤护理，做到无褥疮。 每周换洗一次被套、床单、枕巾（必要时随时换洗）。 冬、春、秋季节每周洗涤一次人衣服，夏季经常换洗，必要时及时更换。 每天为老人整理床铺，每周翻晒被褥一到二次。 饭菜、茶水供应到床边，按时喂饭、喂水、喂药。 对易发生坠床，坐椅意外的老人，要提供床栏、座椅、围托等保护器具，确保安全。 搀扶行走不便的老人上厕所，防治摔伤。 视天气情况，每天带老人到户外活动或接受阳关照 1 ～ 2 小时。,老年人的乐园――瘫痪病人的福音 上海闵行区福禄寿敬老院创建于1998年，占地面积8000平方米，院内果树、绿化成荫，环境优雅。 我院为了让老人有一所最起码的生活设施，现有床位250余张，分单人间、双人老夫妻间，4人间、6 人间，每间均朝南，木地板，并配有卫生间和空调。同时，我院聘请七位专职医生和训练有素的护理人员，并备有基本的医疗设备、简易的康复健身房和娱乐场所。是一个老有所养，老有所乐，老有所医，安度晚年的乐园。 护理员工作岗位要求 必须严格遵守所制订的护理要求，热爱本职工作。 室内保持清洁，物品摆放整齐，做到室内无四害、无异味。 对老人如亲人，要有耐心、仔细的工作热情，不怕赃，不怕累，全心全意为老人服务。 如房内有老人发生病变、精神不振、胃口不好，护理员必须及时向医生汇报，作好相应措施。 护理员必须坚守岗位，不能擅自调班，不得无故离开房间，老人随叫随到，随时服务，关心老人，谨防老人跌跤。 以上条款，如有违反，院内将做出相应处理。,暂无详细介绍，具体详情请致电咨询！,刘天经 院长,,
22802,,13292,45亩,上海市松江新城区其昌路600号,500,,上海-上海市-松江区,松江区,上海市,上海,自理,,,,True,750-1830,1830,750,公办,福利院,,,,,http://www.yanglao.com.cn/resthome/22802.html,章瑞明,暂无详细介绍，具体详情请致电咨询！,序号 收费项目 计费单位 收费标准（元） 批准收费的 机关及文号 1 托管费（含床位费） 1.1 三人房 元/人.月 600 松价费字（2009）第20号 1.2 多人房（4--9人，24小时值班） 元/人.月 600 松价费字（2009）第20号 1.3 双人房 元/人.月 900 松价费字（2009）第20号 1.4 双人房（一室一厅） 元/人.月 1000 松价费字（2009）第20号 1.5 双人房（一室两厅） 元/人.月 1350 松价费字（2009）第20号 1.6 医疗区单人房 元/人.月 1000 松价费字（2009）第20号 2 护理费 元/人.月 2.1 一级 元/人.月 480 沪价行（1999）234号 2.2 二级 元/人.月 300 沪价行（1999）234号 2.3 三级 元/人.月 150 沪价行（1999）234号 2.4 专护 元/人.月 面议 沪价行（1999）234号 注：1、入院需交医疗备用金2000元/人； 2、伙食费用磁卡结帐，按实际结算；,暂无详细介绍，具体详情请致电咨询！,上海市松江社会福利院是一座融养老、护理、康复、医疗、娱乐、休闲为一体的综合性、福利型的老年人的“乐园”。 松江社会福利院坐落在松江新城区内，距沪杭高速公路松江新城区出口处500米，轻轨9号线站1500米。 松江社会福利院占地面积为45亩，其中一期工程300张床位，二期工程200张床位，共设置床位500张，按国家二级福利院标准建造。 松江社会福利院分养护区、护理区、医疗康复区、生活区、娱乐区、绿化休闲区等区域。 松江社会福利院 - -养护区、护理区室内装有空调、有线电视、程控电话、呼叫器、沐浴器以及烟雾报警器等；前后区内连廊相通，无障碍坡道上下连接，电梯运行平稳。 --医疗康复区按I级国家医院标准建造。医疗设施有X光机、B超、动态心电、动态血压、血压分析系统、十二道同步自动分析仪；理疗室内配有毫米波治疗仪、MDC系列半导体激光治疗仪、低周波等先进的理疗仪器，并配有专业医务护理人员，24小时为入住老人进行治疗、生活及心理护理。 --生活区内420平方米的餐厅可同时容纳240人就餐，老年人平时可以看菜点菜用膳，逢节假日家人来院还可随时小酌。洗衣房配有自动洗衣机、烘干机和整烫机。小超市为老年人选购货物提供服务。 --娱乐区设有老年大学分校，并有健身房、棋牌室、阅览室等；为老年人学习、娱乐与健身锻炼提供优质服务。 --绿化休闲区内植有6000多株名贵树木，亭台水榭、假山喷泉、奇草异花、茂林修竹，一步一景，四季常青；是老人们清晨锻炼、傍晚散步的好去处。 松江社会福利院自1998年12月24日正式对外开放以来，以机制创“新”、服务创“优”、管理创“严”闻名沪上。2000年通过ISO质量管理体系认证，并先后被评为上海市一级福利院、上海市文明单位、上海市劳模集体、上海市安全单位、上海市军民共建先进单位、上海市市郊先进基层党组织、上海市“共青团号”、上海市“三八”红旗集体、上海市绿化先进单位等荣誉称号。 松江社会福利院始终坚持以“老人为本”的服务宗旨，以“奉若父母，情同亲生”为服务理念，依靠完善的设施和真诚的服务，让入住老人真正“老有所养、老有所医、老有所教、老有所学、老有所为、老有所乐”。 上海市松江社会福利院—老年人心中一片暖洋洋的“福地”； 上海社会福利事业版图上一座光灿灿的“绿岛”！,暂无详细介绍，具体详情请致电咨询！,,,
22796,,10940,30000,中国上海青浦区公园东路1126号,362,,上海-上海市-青浦区,青浦区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22796.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,中福会养老院坐落于青浦城区第一景观大道公园东路，东靠向阳河，南面博物馆、科技文化中心，西与中山医院青浦分院紧邻。占地3万多平方米，建筑面积近19000平方米。拥有多功能会所1幢，不同功能定位的南北连体公寓3幢，共有单人房、双人房和大小套房217套，共计362张床位。各栋建筑之间用回廊衔接，方便老人出入；院内视野开阔、绿树成荫、空气清新，户外休闲活动空间大，木制凉亭、曲桥荷塘、亲水平台错落有致，老人可以悠闲散步、结伴钓鱼、动动筋骨、话话家常。养老院利用中国福利会会内资源，与儿童艺术剧院、少年宫、幼儿园、妇幼保健院等兄弟单位合作互动。请少年宫老师来养老院老年大学任教；保健院的医生定期为老人义诊；请剧院出演小品；让老人与幼儿园、托儿所的小朋友联欢。既能使入住老人享受高品质的医疗保健和老年教育，还能维持老人与社会的联系，使院内老人时刻保持活力。,各栋建筑之间用回廊衔接，方便老人出入；院内视野开阔、绿树成荫、空气清新，户外休闲活动空间大，木制凉亭、曲桥荷塘、亲水平台错落有致，老人可以悠闲散步、结伴钓鱼、动动筋骨、话话家常。,,,
22795,,5926,,亭林镇松隐社区松隐大街518号,54,,上海-上海市-金山区,金山区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22795.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,住养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22794,,12890,4000,双阳路330号,160,,上海-上海市-杨浦区,杨浦区,上海市,上海,自理,,,,True,920-1720,1720,920,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22794.html,先生,收住对象: 大众老年人 入住流程: 确定入住后，交齐担保人与入住人的相关资料，签订入住合同，办理有关入住、交费手续。,床位费： 四人间 600 三人间 900 二人间 1200 伙食费：200 护理费：三级 120 二级 220 一级 320 入院押金：2000,住养、护理、康复 护理类型：三级护理,上海红日养老院于06年7月竣工，是一家民营养老院。红日养老院遵循企业化管理模式，层级分明，各司其责。目前院内组织架构为院长-院长助理-护理部主任-总监-楼院长-护理员，及各部门如财务室、法务科等。其中要说明的是，护理员全部都是外地人，且是应聘上岗。表现优秀的护理员，由老人、家属及工作表现可以晋升为楼院长。养老院注重企业文化的培养，要求员工必须微笑服务，院内还挂满了励志名言，设置多种激励方式（每季度都举行“大比武”，每月评比等；各种奖项，如团队奖、难度奖、委屈奖、年终奖等）鼓励员工向上竞争，宣扬“员工是公司的老板”“每个人都要怀着感恩之心”的理念。 全院面积4000平米，音乐广场绿化面积500平米，内设标准四人房、温馨双人房、典雅单人房，房间设计简洁舒适、通透明亮，配备了专供老人安坐的藤桌椅、电视、衣柜、空调、卫生间热水系统，处处渗透着“家”的感觉，极具人性化氛围。 为让老人安享晚年，院内还专门为老人建立了音乐茶座、多功能影视厅、康复保健中心、阅览室、棋牌室及供老人家属们就餐的孝顺厅，蕴涵着深厚的敬老文化。 该院秉承严谨、规范的管理模式，由行内资深院长全权负责管理，并配备了极富经验的医务人员、点心师、注册营养师、心理专家及护理人员，为老年生活保驾护航，为老人家属排忧解难。 在争做业内行业标杆的目标引领下，红日养老院以星级设施、专业服务、中低收费为经营理念，为每位入住老人提供免费的床上用品、生活用品、绿叶观赏和饮用纯净水。让入住红日养老院的每一位老人老有所乐、老有所学、老有所用。,建筑(使用)面积： 4000 房间类型： 标准四人房、温馨双人房、典雅单人房 配套设施/娱乐设施： 康复保健中心、音乐茶座、多功能影视厅、阅览室、棋牌室,,,
22791,,3278,,南桥镇光明文化路4号,50,,上海-上海市-奉贤区,奉贤区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22791.html,丁炳章,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,老年人住养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22790,,2988,,南桥镇奉公路8509弄10号,100,,上海-上海市-奉贤区,奉贤区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22790.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,老年人住养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22787,,4885,,江桥镇星华公路2022号,172,,上海-上海市-嘉定区,嘉定区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22787.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,住养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22786,,3681,8000,华亭镇华谊一路176号,120,,上海-上海市-嘉定区,嘉定区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22786.html,宋云周,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,住养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22784,,2278,,港沿镇梅园村,45,,上海-上海市-崇明县,崇明县,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22784.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,助养、护理、康复,,暂无详细介绍，具体详情请致电咨询！,,,
22783,,5074,13320,繁兴路461号，吴漕路288号(毗邻虹桥机场),260,1958,上海-上海市-闵行区,闵行区,上海市,上海,自理,,,,True,1680-2180,2180,1680,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/22783.html,"陈永兴,孙小姐",暂无详细介绍，具体详情请致电咨询！,1680-2180,老年人住养、护理康复、医疗服务,上海市闵行区华漕敬老院医疗周备，护理精心。院内有多功能厅、健身房、阅览室、棋牌室、活动室等，是一座集生活、护理、医疗康复，文化娱乐、心理疏导为一体的院所。2002年被评为市“开拓老龄事业先进集体”。这里可称谓是老年人的“家园、乐园、花园、校园”。 房间坐北朝南，阳光充足，空气新鲜。宾馆设施（卫生设备、空调、彩电、电话、紧急呼救系统等），收费适中（有专护，一、二、三级标房供选择）。 上海市闵行区华漕敬老院职工以院为家，以老人为本，敬业爱岗，尽心尽责，做老年人的贴心人，深得老年人的好评。,多功能厅、健身房、阅览室、棋牌室、活动室,,,
22782,,4434,,定海路150号,210,,上海-上海市-杨浦区,杨浦区,上海市,上海,自理,,,,True,500-1000,1000,500,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/22782.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,住养、护理、康复、日托,,暂无详细介绍，具体详情请致电咨询！,,,
22781,,5682,,虹梅路1501号6-7楼,80,,上海-上海市-徐汇区,徐汇区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/22781.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,为老年人提供住养、生活护理,,暂无详细介绍，具体详情请致电咨询！,,,
22780,,4848,,安徽省黄山区谭家桥镇茶林场4号，上海市长宁区番禺路617弄1号308室,150,,上海-上海市-长宁区,长宁区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,疗养院,,,,,http://www.yanglao.com.cn/resthome/22780.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,老年人、优抚军人短期疗休养,,暂无详细介绍，具体详情请致电咨询！,,,
20266,,2291,,上海市杨浦区殷行路殷行一村9号,50,,上海-上海市-杨浦区,杨浦区,上海市,上海,自理,,,,True,500-1000,1000,500,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/20266.html,黄满成,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,住养、护理、康复......,暂无详细介绍，具体详情请致电咨询！,,,
20166,,3786,,堡镇北堡支路60号,150,,上海-上海市-崇明县,崇明县,上海市,上海,自理,,,,True,500-1000,1000,500,民办,福利院,,,,,http://www.yanglao.com.cn/resthome/20166.html,江仁德,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,,暂无详细介绍，具体详情请致电咨询！,,,
20017,,2546,,庙镇江口宏海路88号,160,,上海-上海市-崇明县,崇明县,上海市,上海,自理,,,,True,500-1000,1000,500,民办,老年公寓,,,,,http://www.yanglao.com.cn/resthome/20017.html,张先生,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,,暂无详细介绍，具体详情请致电咨询！,,,
19796,,3072,,陈家镇新桥村,210,,上海-上海市-崇明县,崇明县,上海市,上海,自理,,,,True,500-1000,1000,500,民办,福利院,,,,,http://www.yanglao.com.cn/resthome/19796.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,,暂无详细介绍，具体详情请致电咨询！,,,
19798,,2273,,向化镇南江村,50,,上海-上海市-崇明县,崇明县,上海市,上海,自理,,,,True,500-1000,1000,500,民办,老年公寓,,,,,http://www.yanglao.com.cn/resthome/19798.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,,暂无详细介绍，具体详情请致电咨询！,,,
19780,,1967,,上海市青浦区青浦镇胜利路204,50,,上海-上海市-青浦区,青浦区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/19780.html,周雪仁,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
19725,,1734,,"大团镇园艺村林艺8组,5组315号",100,2007.0,上海-上海市-浦东新区,浦东新区,上海市,上海,自理,,,,True,500-1000,1000,500,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/19725.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,老年人寄养、护理,暂无详细介绍，具体详情请致电咨询！,,,
19706,,2190,,泥城镇千祥村兴隆9组,250,,上海-上海市-黄浦区,黄浦区,上海市,上海,自理,,,,True,500-1000,1000,500,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/19706.html,潘秋胜 先生,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
19583,,2148,,甘泉三村151弄244号,50,,上海-上海市-普陀区,普陀区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,敬老院,,,,,http://www.yanglao.com.cn/resthome/19583.html,沈林娣,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
19547,,4331,,塘后路68号,50,,上海-上海市-宝山区,宝山区,上海市,上海,自理,,,,True,500-1000,1000,500,公办,养老院,,,,,http://www.yanglao.com.cn/resthome/19547.html,,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
19530,,2225,,庄行镇邬桥社区安西路188号,94,,上海-上海市-奉贤区,奉贤区,上海市,上海,自理,,,,True,500-1000,1000,500,民办,养老院,,,,,http://www.yanglao.com.cn/resthome/19530.html,顾国明,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,暂无详细介绍，具体详情请致电咨询！,,暂无详细介绍，具体详情请致电咨询！,,,
